3476878998,199533,0.8383838383838383,0.7676767676767676,0.010101010101010102,0.23232323232323232,68.47474747474747,0.9090909090909091,0.13747184960344658,0.0,297,False,False,False,True,24475,951984.7454815832,True
575704180,107234,0.94,0.3,0.02,0.08,175.43,1.01,0.6224381828637148,0.04,135,False,False,False,True,754,15724912.222184682,True
1068343760,87177,0.6288659793814433,0.21649484536082475,0.0,24.95876288659794,2943.257731958763,0.6494845360824743,1.045437147140442,0.13402061855670103,225,False,True,False,False,8582,926699652.7207172,True
14897840,327274,0.76,0.72,0.08,0.38,3.94,1.1,0.006822043569780122,0.35,2904,True,True,False,True,5417,40594.938461538455,True
218488955,319656,0.2,1.09,0.0,1.81,2.27,0.96,0.001215682687763906,0.57,512,True,True,False,False,1989,39707.53919413919,True
44446850,139568,0.0,0.22,0.0,6.26,1.12,0.05,0.0005093661485730607,1.13,505,True,True,False,True,1597,509036.6580873942,True
183948528,614986,0.25,0.2,0.3,35.8,1342.78,1.06,0.008680489425547134,0.47,168,True,True,False,True,8463,10233549.649508122,True
562540682,692808,0.01,0.05,0.0,7.89,2.06,0.02,0.8719076183920318,0.0,21,False,True,False,False,0,1835477035.821725,True
321000402,104923,0.99,0.45,0.02,0.07,1009.62,1.1,0.011566787108594028,0.04,291,False,True,False,True,1304,81063301.05378303,True
3023174739,41482,0.87,0.06,0.05,283.02,43.7,2.16,0.0004755523572122554,0.14,2124,True,False,False,True,107712,184030.99153511782,True
373490841,138207,0.16,0.14,0.0,3.57,5.49,0.39,0.022026319693148826,0.91,3285,True,False,False,False,2937,519668.5442439862,True
590316679,192547,0.04,0.01,0.0,7.03,4.63,0.54,0.042439304148346395,0.96,2876,True,False,False,True,317,404892.8256194483,True
178118507,67762,0.93,0.62,0.03,0.03,1149.27,1.1,0.18436886507136413,0.06,35,False,False,False,True,25,111487906.32208484,True
96198639,224526,0.49,0.14,0.06,0.46,439.78,1.17,0.03535382999824981,0.11,103,False,True,False,True,24602,65671.88618165179,True
2155965720,225522,0.35,0.22,0.03,0.46,8.25,1.08,0.0009061650470268412,0.2,228,False,False,False,True,19392,750229530.4191338,True
2438311802,17454,0.0,0.0,0.0,10.833333333333334,5.75,0.75,1.1397787462286288,0.08333333333333333,48,False,False,False,True,137,11667400854289.22,True
30618215,21550,0.04,0.02,0.0,197.99,28.99,0.57,0.0,0.87,1623,True,False,False,True,34,19713650504.8783,True
49536214,172490,0.11,0.78,0.0,0.11,181.25,0.12,0.019404915912031046,0.66,593,False,True,False,True,2596,550898.4880785414,True
513112719,96879,0.3,0.0,0.0,8.35,6.99,0.3,0.811980819882488,0.42,109,False,True,False,True,853,52.642105263157895,True
19622847,22571,0.1,0.7,0.0,4.31,1.62,0.38,0.02734643274436526,0.91,1499,True,True,False,True,3535,15526365.536550406,True
927351564,366319,0.0,1.7,0.0,5.83,0.95,0.01,0.0,1.03,265,True,False,False,True,164,125518.91646136619,True
1367759732,17944,0.08,0.07,0.01,0.05,16.25,0.09,0.0060420016566778735,0.93,29,False,False,False,True,489,2479297437.2477794,True
144666448,70129,0.01,0.02,0.0,19.19,5.89,0.06,0.0008229041659523401,0.62,506,False,False,False,True,41,51282936095.49047,True
251967200,161774,0.0,4.38,0.0,22.93,2.46,0.53,0.7846317364090856,0.77,387,False,False,False,True,15917,2596014.669204927,True
244628228,179790,0.32,0.04,0.0,12.31,4.59,0.46,0.01930400857955937,0.27,298,False,False,False,True,4,319003.6331790448,True
119166791,215922,0.0,0.02,0.01,2.23,0.36,1.69,0.0032764396430824253,0.54,2694,True,False,False,True,1960,172983.94429192404,True
610628629,11519,0.5263157894736842,1.0842105263157895,0.05263157894736842,13.052631578947368,4480.0842105263155,1.105263157894737,0.026075732745493307,0.24210526315789474,46,False,False,False,False,2243,509786514.301776,True
636533974,79317,0.49,0.13,0.08,9.88,108.23,1.36,0.22901677585421004,0.52,865,False,False,False,False,12421,7475966.3157608695,True
866373247,40,0.11764705882352941,0.0,0.0,7.764705882352941,4.735294117647059,0.20588235294117646,9.226049751473285e-05,0.4117647058823529,87,False,True,False,False,13,2279327103.95,True
233522143,776293,0.0,0.0,0.0,1.41,1.04,0.0,0.8612627249879414,1.61,1082,False,False,False,True,3,77624.59238451935,True
766852874,37616,0.0,0.07,0.0,0.01,0.02,0.0,0.29893751912902805,1.06,101,False,False,False,True,835,3521747301.7527776,True
184827671,259872,0.0,1.57,0.0,1.63,0.18,0.11,0.035442935661170384,1.0,439,False,True,False,True,807,850517.9631710362,True
1569837337,92571,0.96,0.6,0.03,0.09,270.47,1.04,0.0021389711238898276,0.3,239,False,True,False,True,10210,914149410.087469,True
1058832738,244935,0.0,0.05,0.0,0.04,0.01,0.0,0.011115040670944274,1.0,27,False,False,False,True,1,159767.43663003662,True
120816414,101168,0.0,0.0,0.0,7.71,0.73,0.02,0.00010000181821487664,0.88,1224,False,False,False,True,2,685424.0141843972,True
551507402,82136,0.0,0.0,0.0,0.01,0.01,0.0,0.3353174603174603,0.01,172,False,True,False,True,252,7698129.068789014,True
310333445,149905,0.99,1.39,0.16,0.08,52.36,6.59,1.038249597898604,0.01,142,False,False,False,True,25734,163.91430412371136,True
2302620180,85222,0.0,1.73,0.0,2.93,1.01,0.0,1.6525283684036577e-05,1.04,972,False,False,False,False,0,70230.43245942572,True
456124980,187246,0.0,0.43,0.0,1.36,0.25,0.08,0.5547428387706096,0.0,302,False,False,False,True,2,6248792027.944391,True
1474357436,52705,0.0,0.6,0.0,1.36,0.23,0.02,0.4625184955782664,0.31,190,False,False,False,True,38,13780533720.96164,True
220785771,59230,0.38,0.01,0.34,68.87,26.33,0.97,0.07898575433810714,0.49,728,True,True,False,True,236,53674.25991399905,True
283824663,35952,0.14,1.32,0.14,18.08,2512.38,0.25,0.6559350812586826,0.39,1440,False,True,False,True,7899,7333427348.270562,True
545526535,929703,0.05,0.27,0.0,3.46,3.42,0.0,0.9088869309838473,0.6,647,False,False,False,True,357,32407.38312295465,True
815679446,205425,0.0,1.3,0.0,0.45,0.75,0.07,0.3739749240964706,0.12,424,True,False,False,True,1519,191813.02060470326,True
35293850,197377,0.0,0.68,0.0,2.68,1.26,0.01,0.9194549149871518,1.0,1720,False,False,False,True,2,92001452.48270401,True
716433889,35311,0.8045977011494253,0.14942528735632185,0.011494252873563218,0.06896551724137931,3380.1724137931033,1.0689655172413792,1.0156533904305323,0.011494252873563218,75,False,False,False,True,78,10751693204.965477,True
383151753,91311,0.9759036144578314,0.6987951807228916,0.0,0.0,8908.0,0.9397590361445783,1.0649200800895917,0.012048192771084338,110,False,False,False,True,387,186456603641.06827,True
108456596,58721,0.97,1.06,0.07,0.0,217.38,0.99,0.7315391003959991,0.16,676,False,False,False,True,7305,233194.46480263158,True
622143,154356,0.25,0.32,0.0,6.48,40.1,0.72,0.001227639424763241,0.63,1162,True,True,False,False,11050,315391.0288377193,True
14154272,31493,0.07,0.07,0.0,39.58,11.03,1.02,0.13266250470573474,0.58,1758,True,True,False,True,3124,9737595.754087346,True
20745274,86663,0.12,0.1,0.03,114.28,41.74,0.35,0.04516451374504273,0.95,2240,True,False,False,False,6531,189704.97924297926,True
14591141,248664,0.02,0.97,0.0,7.31,1.04,0.03,4.473617855428939e-05,1.16,484,False,True,False,True,21,279141188.73443675,True
837316817324556289,4,0.25,0.0,0.0,27.5,471.5,0.5,0.03076923076923077,0.5,5,False,False,False,True,1,152481747612.5,True
135300500,21088,0.18,0.33,0.01,6.53,3.41,0.63,0.00026617464686488614,0.36,1113,True,True,False,True,765,7191778.41467248,True
4497835955,30842,0.08,0.02,0.0,0.1,28.83,0.08,0.03405490385778208,0.68,5,False,False,False,False,3674,37817902.27945096,True
18708066,62472,0.030303030303030304,0.32323232323232326,0.0,4.090909090909091,3.1414141414141414,0.7777777777777778,0.05966265508108359,0.7474747474747475,1974,False,True,False,False,5403,8074841.951155342,True
311321484,124683,0.6363636363636364,0.30303030303030304,0.09090909090909091,19.949494949494948,281.7070707070707,0.9191919191919192,0.0035685417992329786,0.1111111111111111,311,False,True,False,True,227,19681218.494382024,True
86896038,272041,0.32,1.98,0.0,0.64,5.04,0.79,0.0031988451348846365,0.7,846,False,True,False,True,66,310905.9575611988,True
235138018,24542,0.0,0.01,0.0,0.97,0.12,1.52,0.09229485686475587,0.54,295,True,True,False,True,7733,463427.0315789474,True
24100116,123607,0.3877551020408163,0.6836734693877551,0.1326530612244898,0.21428571428571427,1181.4285714285713,2.336734693877551,1.0600307298885774,0.5204081632653061,3346,False,True,False,True,847,1086976906.067262,True
2458134986,28820,0.5625,0.041666666666666664,0.052083333333333336,12.21875,183.92708333333334,1.6041666666666667,0.0021388322402313632,0.13541666666666666,426,False,False,False,False,20652,3996402.86546797,True
175479697,18694,0.59,0.18,0.1,9.9,5.24,2.32,0.011440920358482171,0.24,340,False,False,False,True,8677,5167093.193057111,True
368815711,8429,0.26,0.22,0.05,15.96,2.4,1.3,0.002956642727068115,0.7,386,True,True,False,True,69,34377955415.411415,True
912113748,534038,0.0,0.4,0.0,0.12,0.12,0.01,0.0022014128470510927,0.0,29,False,True,False,True,117,20699481428.260567,True
268556198,987855,0.01,0.29,0.0,1.93,0.67,0.0,0.8632036562256159,0.43,656,False,False,False,True,6,6434.375314573324,True
22606901,128678,0.15,0.28,0.01,2.96,3.15,0.85,0.017144069203386392,0.69,783,True,True,False,True,2485,5892528.87805994,True
583783046,60424,0.0,0.0,0.0,56.22,29.11,0.0,9.390281780686358e-05,0.0,186,False,False,False,False,888,164172.40586080585,True
1033028106,22761,0.01,0.12,0.01,0.45,2.56,0.14,0.9846065363015089,0.97,666,False,False,False,True,6065,6438380.873245615,True
23536653,176360,0.36,1.1,0.24,2.8,1.75,0.93,0.1205409049605753,0.72,523,True,False,False,True,32183,302145.4569892473,True
47107785,119408,0.1,1.82,0.01,3.69,1.8,2.06,0.01726299165967527,1.0,630,False,True,False,True,102,11142702251.20958,True
807184478,24298,0.72,0.87,0.21,0.33,918.99,0.96,0.779511933029447,0.4,1960,False,False,False,True,21884,23374.238486842107,True
1274894250,25445,0.06,0.12,0.11,0.87,56.97,0.79,0.05824847250509165,0.62,274,False,False,False,True,2490,10605572.647498831,True
24645354,197463,0.47,0.1,0.34,2.18,982.48,1.04,0.4622257134471626,0.42,1493,False,False,False,True,22194,195135.1058848797,True
18239795,116505,0.0,0.07,0.04,3.68,0.92,1.94,0.8757919829370805,0.39,3341,True,False,False,True,15,839724.2870281892,True
169921388,9220,0.0,0.0,0.0,516.0116279069767,522.6279069767442,0.0,0.24658876558634035,0.46511627906976744,128,False,True,False,True,255,5182.3903944595,True
18735040,818579,0.0,0.0,0.0,0.04,0.0,1.02,0.5053932529054768,0.87,1031,True,False,False,True,24,7458.896213183731,True
50567305,117518,0.7551020408163265,1.1122448979591837,0.0,21.06122448979592,384.8775510204082,1.2448979591836735,0.009957882791084258,0.37755102040816324,736,False,False,False,True,921,2690834037.7425284,True
1541524698,177114,0.05,0.0,0.0,6.54,0.28,0.33,0.9046668330421762,0.12,25,False,False,False,True,25742,565453010.6739136,True
299945621,176904,0.01,0.36,0.0,9.25,2.7,0.32,0.8122990421359191,0.99,530,False,False,False,True,2876,1618001.0732388317,True
182069086,75388,0.0,0.51,0.0,27.88,2.18,0.76,0.004329380420775234,0.32,268,False,True,False,False,11602,2156065.9478021977,True
42208855,21047,0.05,0.64,0.0,1.46,3.28,0.14,0.4567768352439089,0.93,2294,True,True,False,False,15843,94151594.01518543,True
1623145514,349060,0.59,0.67,0.03,1.85,467.27,1.05,1.209446136098405,0.18,3834,False,False,False,True,254354,20789.33842737722,True
2199226404,213358,0.9489795918367347,0.0,0.16326530612244897,0.12244897959183673,8054.326530612245,0.9489795918367347,0.2637491765627504,0.19387755102040816,295,False,True,False,True,342,204489.02505147565,True
95540269,115709,0.43,0.32,0.18,1.48,2.36,0.79,0.005496748210835669,0.36,332,False,False,False,True,10144,446503.01407000684,True
332598424,192650,0.6161616161616161,0.12121212121212122,0.23232323232323232,7.05050505050505,334.42424242424244,1.0909090909090908,1.0952100858988303,0.23232323232323232,135,False,False,False,True,75053,88672642.86000794,True
123309278,116176,0.02,0.28,0.0,7.6,1.31,0.78,0.03442497230664356,0.78,1070,True,False,False,True,2515,172615959.2074898,True
2401624056,38417,0.0,0.0,0.01,7.86,3.88,0.0,3.0281313401499936e-05,1.0,279,True,False,False,False,30,212029.70352400412,True
241192205,202141,0.01,0.72,0.0,0.48,0.32,0.22,0.10693763236136118,0.81,498,True,True,False,True,9181,10773.388031790557,True
41926743,369954,0.09,0.14,0.02,6.77,7.43,0.95,0.0005951083273920703,0.92,634,True,True,False,True,260,709224.3285554311,True
18999809,92709,0.25,0.12,0.01,5.25,7.77,0.46,0.009529573590096286,0.74,1716,True,True,False,True,1431,921630.9216923798,True
16313592,175808,0.45,0.33,0.05,1.69,3.22,0.67,0.069888565308431,0.54,2558,True,True,False,True,5529,204824.9288377193,True
16299627,173898,0.26,0.21,0.03,3.7,14.92,0.56,0.02459796301259716,0.85,2970,True,False,False,True,1438,502134.72236842103,True
16083576,248498,0.27,0.43,0.06,3.96,2.97,0.65,0.006839325860444056,0.77,2391,True,True,False,True,4399,116191.20933424846,True
20429858,21932,0.45,0.88,0.06,12.06,6.43,1.28,0.005138427762325828,0.45,1866,True,True,False,True,8228,8925.51910318005,True
17128975,367172,0.0,0.01,0.0,21.81,6.93,0.05,5.8207100864877235e-05,1.0,1005,True,False,False,True,98,63616.976549988554,True
255504289,18839,0.04,0.12,0.0,12.61,3.31,0.04,1.6646746060547545e-05,0.98,663,True,False,False,True,0,56055441.54273817,True
193093810,35533,0.0,0.62,0.0,0.22,0.0,0.52,0.20258892864660072,0.71,81,False,False,False,False,1562,24546074846.62687,True
21037096,142871,0.2,0.54,0.04,4.75,2.43,0.69,0.0031868215555672717,0.83,1513,True,False,False,True,974,193860.611920688,True
229191436,77940,0.0,0.0,0.0,0.94,0.14,0.96,0.09603248133413265,0.68,426,True,True,False,False,412,30847.53416149068,True
92563198,53670,0.1,0.69,0.14,29.32,3.33,1.29,0.01031822971548999,0.95,676,True,False,False,True,5557,30038281.45451683,True
144804999,37060,0.02,0.46,0.01,15.76,8.66,0.51,0.6917080798228911,0.98,1320,True,True,False,False,2740,88779001.71157143,True
1863490824,21306,0.0,1.04,0.0,19.6,24.71,0.08,0.0,0.0,58,False,False,False,True,123,6.520716685330347,True
390557283,37370,0.02,0.04,0.01,31.25,11.92,0.05,0.002047610986158472,0.97,958,False,False,False,False,1120,70668802.41789275,True
570200255,25061,0.72,0.13,0.01,0.53,1.79,1.12,0.8434860839209575,0.07,351,False,False,False,True,20276,623245740.5442889,True
14706902,62559,0.0,0.14,0.0,6.4,1.33,0.0,0.08469267656871614,1.0,2681,False,True,False,False,27513,20370052.75541763,True
22474811,89508,0.05,0.04,0.09,74.14,25.32,0.6,0.35613593973805424,0.8,450,True,True,False,True,14148,4929396.72230014,True
253162254,46982,0.05,0.01,0.07,36.95,20.8,0.62,0.002267675520330497,0.23,620,False,False,False,True,948,769614126.2301241,True
913028718377005056,85,0.4878048780487805,0.23170731707317074,0.0975609756097561,0.17073170731707318,17.414634146341463,1.0609756097560976,3.3214285714285716,0.524390243902439,0,False,True,False,True,25,62728196952.07396,True
2374652118,17164,0.02,0.04,0.0,0.78,0.56,1.93,1.0378506855714011,1.89,135,False,False,False,True,117,4011722056.893385,True
968714948,1336,0.1511627906976744,0.22093023255813954,0.023255813953488372,911.1046511627907,920.7558139534884,0.43023255813953487,0.13480697384806975,0.26744186046511625,105,False,False,False,True,3017,70045640239.49098,True
3853777899,2650,0.29333333333333333,0.05333333333333334,0.0,43.973333333333336,153.22666666666666,0.29333333333333333,0.11108356940509916,0.8266666666666667,29,False,False,False,True,449,141010016.14983162,True
2920864913,2872,0.3013698630136986,0.1095890410958904,0.0,67.23287671232876,185.35616438356163,0.3150684931506849,0.05655652598790692,0.7808219178082192,49,False,False,False,False,578,83464841.99654642,True
356324165,7646,0.0,0.0,0.0,0.1,0.07,0.0,0.4870774683205724,1.0,13,False,False,False,True,0,823.2869352869353,True
44908912,18911,0.01,0.46,0.0,20.4,5.34,0.54,0.012219744887706573,0.0,872,True,False,False,True,2086,686095856.7740926,True
55284063,119283,0.0,1.08,0.0,3.97,2.04,0.4,0.0010180337405468296,0.83,1106,False,True,False,True,257,464289.7543113102,True
601341785,658846,0.0,0.0,0.01,0.07,0.01,1.02,0.4803858717220747,0.82,218,True,True,False,False,3534,13621.458302122348,True
17442457,30873,0.0,0.02,0.0,13.95,6.95,0.02,0.0056626854677470275,0.98,1541,True,True,False,True,552,885244.5665445665,True
391639417,107729,0.0,1.08,0.0,1.37,0.26,0.0,0.7777645627292938,1.0,185,False,False,False,True,274,588804.9708605092,True
21866534,55679,0.48,0.63,0.16,4.28,9.9,1.38,0.02365100633671105,0.57,4052,True,True,False,False,5557,7717183.207357859,True
24180105,116061,0.0,0.01,0.0,0.7,0.1,0.0,0.027344622255303312,1.0,508,True,True,False,False,2288,467878.76450147014,True
252828803,484277,0.0,0.2,0.0,2.24,3.3,0.99,0.7585944325550452,0.01,534,True,True,False,True,2897,405.5268817204301,True
187982680,34417,0.02,0.9,0.0,4.1,12.82,0.11,0.020316941587948927,0.93,923,True,True,False,True,12558,3525856.3183114035,True
18741652,74982,0.0,0.0,0.0,1.24,0.47,0.0,0.0015389655737280902,1.0,1981,True,True,False,False,570,6534.201221001221,True
15745674,45514,0.01,0.03,0.01,2.94,0.61,0.43,0.09940600268256854,0.96,1415,False,False,False,True,1865,27355394.27195767,True
21749564,163962,0.9072164948453608,0.13402061855670103,0.21649484536082475,124.80412371134021,884.3917525773196,1.5670103092783505,0.031055519789079986,0.5257731958762887,1947,True,False,False,True,1540,4501039.315980025,True
339659349,245007,0.0,0.18,0.0,1.49,0.82,0.02,0.5383315066966359,0.3,807,False,False,False,True,363,0.176001204456489,True
19940791,28954,0.02,0.17,0.0,21.84,9.46,0.55,0.08231956622928958,0.98,3335,True,True,False,True,18443,1194933.4475945018,True
556122117,159984,0.3,0.68,0.0,8.35,8.67,0.67,0.39445238744276867,0.44,498,False,False,False,True,94,46382529.918532945,True
118509623,304222,0.0,0.0,0.0,0.64,0.72,0.0,0.44949306730116867,1.0,586,False,False,False,False,1812,34098.826862026865,True
224495471,65660,0.34,0.16,0.03,7.4,13.78,0.56,0.03024758523849759,0.77,3007,True,True,False,True,4180,546506.2700754976,True
1956371485,41149,0.0,0.06,0.01,367.33,50.16,0.87,0.02269673362942622,0.13,412,False,True,False,True,32723,47709306.66554621,True
301112153,10076,0.0,0.06,0.04,8.93,0.93,1.39,0.0025442301394708335,0.25,527,True,True,False,True,7388,172298832.09338135,True
3147202359,88208,0.03,0.2,0.0,51.12,13.46,0.58,2.0455544986857312e-05,0.95,514,False,False,False,False,0,1807881.0970079475,True
27109378,124753,0.01,1.2,0.0,0.46,0.09,0.79,0.6335253360046749,0.19,1421,False,False,False,True,158,73150.27840112202,True
236628153,8356,0.77,0.0,0.0,93.29,111.07,0.77,0.12507999715565668,0.1,287,False,False,False,True,1144,221254081.8920941,True
545409188,33638,0.01,0.0,0.0,2.18,0.03,0.05,0.0019464529998045729,0.84,70,False,False,False,False,1223,2918445162.556871,True
892501717,62032,0.01020408163265306,0.08163265306122448,0.10204081632653061,70.63265306122449,288.6530612244898,0.09183673469387756,0.037903787011471034,0.23469387755102042,294,False,False,False,False,29116,22557045825.195442,True
301655015,49530,0.53,0.1,0.05,8.69,34.74,0.98,0.010263779123473264,0.51,651,True,True,False,True,6803,41444057.07307628,True
389320918,185167,0.46,0.1,0.13,3.88,4945.19,1.15,0.09120891618332765,0.15,805,False,True,False,True,79652,34142.40515350877,True
41077970,8156,0.31,0.81,0.01,12.7,65.59,1.01,0.05594553351332316,0.36,2241,True,False,False,False,14,431583594.01984876,True
63805938,177260,0.05,0.15,0.0,44.28,35.46,0.07,0.008092993294878927,0.94,1865,True,True,False,True,527,54812.568723702665,True
20525174,113352,0.3,0.05,0.01,18.41,58.26,1.37,0.012228911701997764,0.22,660,True,False,False,True,31,6501334.001104593,True
121341903,451104,0.0,0.03,0.0,0.2,0.02,0.0,1.0779747115012976,1.0,0,False,False,False,True,476,1193313.9892611683,True
147370518,85135,0.45,0.26,0.02,49.3,68.07,1.77,0.0008383475003448898,0.26,480,False,True,False,True,1051,1952956.1779913062,True
13657922,104860,0.36,0.14,0.01,1.84,2.53,0.62,0.032335414947331484,0.69,2397,True,True,False,True,1176,664453.1740201568,True
101258547,28891,0.0,1.74,0.0,0.18,0.1,0.03,0.8260156764195536,0.81,91,False,False,False,True,2866,660739619.1578462,True
271624701,32139,0.76,0.06,0.19,0.53,10424.76,1.51,0.03293258090019356,0.18,53,False,True,False,True,14060,28396.54989035088,True
225906700,12056,0.18,0.01,0.05,21.78,7158.82,0.42,0.039736565388233995,0.12,33,False,True,False,False,68831,131256753.56781374,True
15912508,71580,0.1,0.04,0.01,2.16,3.56,0.66,0.6588979673176565,0.82,2400,False,True,False,True,7876,233414740.59838337,True
70461418,129951,0.29,0.39,0.01,2.42,1.4,2.79,0.7670677956025851,0.35,4811,False,True,False,True,20274,669582715.3212802,True
38833957,240071,0.42424242424242425,0.6565656565656566,0.09090909090909091,22.88888888888889,211.25252525252526,0.7373737373737373,0.015459590963912986,0.2727272727272727,405,True,True,False,True,21239,3010759.091260924,True
50069007,19831,0.43,0.72,0.05,22.08,29.57,0.86,0.006396261058254048,0.58,2131,True,True,False,False,3030,15781867.835045388,True
206287990,2620,0.27,0.18,0.04,12.4,46.25,0.57,0.006440714908456844,0.27,323,False,True,False,True,5625,112614404.8286085,True
262968243,75042,0.9690721649484536,0.0,0.0,0.29896907216494845,452.3814432989691,0.9690721649484536,0.801936900703515,0.0,299,False,False,False,True,76093,71485185.77182029,True
180848288,1108894,0.0,0.0,0.0,0.21,0.09,0.96,1.0169367628109822,0.02,3209,False,False,False,True,37371,547.0115979381443,True
176755299,15509,0.0,0.21,0.0,10.95,1.92,0.0,0.0007644964000929008,0.69,154,True,False,False,False,452,1035530381.2890255,True
25963876,150072,0.02,0.12,0.0,1.31,28.02,0.66,0.6221682441859298,0.15,650,False,True,False,True,1398,111576968.90795784,True
139202541,6590,0.0,0.05,0.0,0.09,0.06,0.01,0.2124538366844481,1.05,43,False,False,False,True,1,13896096197.141216,True
33602577,223300,0.14,0.03,0.18,59.24,20.58,0.41,0.0027751497950173447,0.74,1245,False,True,False,True,12906,1855316.890705487,True
20332679,29605,0.0,0.12,0.0,5.35,1.68,0.0,0.006940469037559907,1.0,2740,False,True,False,False,2328,83366165.95974499,True
124405878,66103,0.38,0.69,0.08,21.25,6.05,1.14,0.0011120378092855157,0.45,442,True,True,False,True,13602,22610552.81932762,True
1160306918,85444,0.0,0.0,0.0,0.06,0.02,0.0,0.37463336019339244,0.0,26,False,False,False,True,1,261.1673050615595,True
592981251,62456,0.61,0.38,0.01,42.38,156.0,0.68,0.0005215755990773254,0.02,384,True,True,False,True,47,3772304.2887211163,True
47191725,41031,0.0,0.06,0.0,3.38,1.1,0.97,0.021247914806140158,0.29,3002,True,False,False,False,9874,1408775.8436284603,True
